round,ucb_reward,pd_reward,ucb_cumulative,pd_cumulative,ucb_price,pd_price,ucb_produced,pd_produced,pd_lambda
0,0.1,0.0,0.1,0.0,0.1,0.8,True,True,0.0
1,0.2,0.2,0.30000000000000004,0.2,0.2,0.2,True,True,0.0
2,0.3,0.5,0.6000000000000001,0.7,0.3,0.5,True,True,0.0
3,0.0,0.0,0.6000000000000001,0.7,0.4,0.7,True,True,0.0
4,0.5,0.1,1.1,0.7999999999999999,0.5,0.1,True,True,0.0
5,0.0,0.1,1.1,0.8999999999999999,0.6,0.1,True,True,0.0
6,0.0,0.0,1.1,0.8999999999999999,0.7,1.0,True,True,0.0
7,0.0,0.1,1.1,0.9999999999999999,0.8,0.1,True,True,0.0
8,0.0,0.1,1.1,1.0999999999999999,0.9,0.1,True,True,0.0
9,0.0,0.1,1.1,1.2,1.0,0.1,True,True,0.0
10,0.5,0.0,1.6,1.2,0.5,1.0,True,True,0.0
11,0.3,0.6,1.9000000000000001,1.7999999999999998,0.3,0.6,True,True,0.0
12,0.2,0.4,2.1,2.1999999999999997,0.2,0.4,True,True,0.0
13,0.1,0.0,2.2,2.1999999999999997,0.1,0.9,True,True,0.0
14,0.4,0.0,2.6,2.1999999999999997,0.4,0.7,True,True,0.0
15,0.0,0.0,2.6,2.1999999999999997,0.6,1.0,True,True,0.0
16,0.0,0.6,2.6,2.8,0.7,0.6,True,True,0.0
17,0.0,0.3,2.6,3.0999999999999996,0.8,0.3,True,True,0.0
18,0.0,0.3,2.6,3.3999999999999995,0.9,0.3,True,True,0.0
19,0.0,0.8,2.6,4.199999999999999,1.0,0.8,True,True,0.0
20,0.5,0.3,3.1,4.499999999999999,0.5,0.3,True,True,0.0
21,0.3,0.0,3.4,4.499999999999999,0.3,0.7,True,True,0.0
22,0.2,0.5,3.6,4.999999999999999,0.2,0.5,True,True,0.0
23,0.4,0.1,4.0,5.099999999999999,0.4,0.1,True,True,0.0
24,0.5,0.0,4.5,5.099999999999999,0.5,0.8,True,True,0.0
25,0.1,0.0,4.6,5.099999999999999,0.1,0.9,True,True,0.0
26,0.0,0.7,4.6,5.799999999999999,0.6,0.7,True,True,0.0
27,0.0,0.0,4.6,5.799999999999999,0.7,0.5,True,True,0.0
28,0.0,0.0,4.6,5.799999999999999,0.8,1.0,True,True,0.0
29,0.0,0.5,4.6,6.299999999999999,0.9,0.5,True,True,0.0
30,0.0,0.6,4.6,6.899999999999999,1.0,0.6,True,True,0.0
31,0.0,0.4,4.6,7.299999999999999,0.3,0.4,True,True,0.0
32,0.0,0.4,4.6,7.699999999999999,0.5,0.4,True,True,0.0
33,0.0,0.4,4.6,8.1,0.4,0.4,True,True,0.0
34,0.2,0.1,4.8,8.2,0.2,0.1,True,True,0.0
35,0.1,0.0,4.8999999999999995,8.2,0.1,0.7,True,True,0.0
36,0.5,0.6,5.3999999999999995,8.799999999999999,0.5,0.6,True,True,0.0
37,0.3,0.0,5.699999999999999,8.799999999999999,0.3,0.9,True,True,0.0
38,0.0,0.0,5.699999999999999,8.799999999999999,0.6,0.8,True,True,0.0
39,0.0,0.4,5.699999999999999,9.2,0.7,0.4,True,True,0.0
40,0.0,0.6,5.699999999999999,9.799999999999999,0.8,0.6,True,True,0.0
41,0.0,0.4,5.699999999999999,10.2,0.9,0.4,True,True,0.0
42,0.0,0.6,5.699999999999999,10.799999999999999,1.0,0.6,True,True,0.0
43,0.2,0.0,5.8999999999999995,10.799999999999999,0.2,0.7,True,True,0.0
44,0.0,0.0,5.8999999999999995,10.799999999999999,0.4,0.6,True,True,0.0
45,0.5,0.1,6.3999999999999995,10.899999999999999,0.5,0.1,True,True,0.0
46,0.1,0.6,6.499999999999999,11.499999999999998,0.1,0.6,True,True,0.0
47,0.3,0.3,6.799999999999999,11.799999999999999,0.3,0.3,True,True,0.0
48,0.5,0.8,7.299999999999999,12.6,0.5,0.8,True,True,0.0
49,0.2,0.0,7.499999999999999,12.6,0.2,0.6,True,True,0.0
50,0.0,0.3,7.499999999999999,12.9,0.5,0.3,True,True,0.0
51,0.4,0.3,7.8999999999999995,13.200000000000001,0.4,0.3,True,True,0.0
52,0.0,0.0,7.8999999999999995,13.200000000000001,0.6,0.9,True,True,0.0
53,0.7,0.0,8.6,13.200000000000001,0.7,0.8,True,True,0.0
54,0.0,0.6,8.6,13.8,0.8,0.6,True,True,0.0
55,0.0,0.5,8.6,14.3,0.9,0.5,True,True,0.0
56,0.0,0.4,8.6,14.700000000000001,1.0,0.4,True,True,0.0
57,0.0,0.4,8.6,15.100000000000001,0.7,0.4,True,True,0.0
58,0.3,0.3,8.9,15.400000000000002,0.3,0.3,True,True,0.0
59,0.1,0.4,9.0,15.800000000000002,0.1,0.4,True,True,0.0
60,0.2,0.0,9.2,15.800000000000002,0.2,0.6,True,True,0.0
61,0.0,0.5,9.2,16.300000000000004,0.4,0.5,True,True,0.0
62,0.0,0.5,9.2,16.800000000000004,0.5,0.5,True,True,0.0
63,0.0,0.4,9.2,17.200000000000003,0.3,0.4,True,True,0.0
64,0.0,0.3,9.2,17.500000000000004,0.7,0.3,True,True,0.0
65,0.0,0.0,9.2,17.500000000000004,0.6,0.5,True,True,0.0
66,0.0,0.2,9.2,17.700000000000003,0.8,0.2,True,True,0.0
67,0.0,0.0,9.2,17.700000000000003,0.9,0.6,True,True,0.0
68,0.0,0.6,9.2,18.300000000000004,1.0,0.6,True,True,0.0
69,0.2,0.4,9.399999999999999,18.700000000000003,0.2,0.4,True,True,0.0
70,0.1,0.6,9.499999999999998,19.300000000000004,0.1,0.6,True,True,0.0
71,0.4,0.5,9.899999999999999,19.800000000000004,0.4,0.5,True,True,0.0
72,0.5,0.5,10.399999999999999,20.300000000000004,0.5,0.5,True,True,0.0
73,0.3,0.4,10.7,20.700000000000003,0.3,0.4,True,True,0.0
74,0.5,0.4,11.2,21.1,0.5,0.4,True,True,0.0
75,0.2,0.0,11.399999999999999,21.1,0.2,1.0,True,True,0.0
76,0.0,0.2,11.399999999999999,21.3,0.4,0.2,True,True,0.0
77,0.0,0.6,11.399999999999999,21.900000000000002,0.5,0.6,True,True,0.0
78,0.3,0.0,11.7,21.900000000000002,0.3,0.8,True,True,0.0
79,0.1,0.4,11.799999999999999,22.3,0.1,0.4,True,True,0.0
80,0.0,0.0,11.799999999999999,22.3,0.7,0.5,True,True,0.0
81,0.0,0.4,11.799999999999999,22.7,0.6,0.4,True,True,0.0
82,0.0,0.7,11.799999999999999,23.4,0.8,0.7,True,True,0.0
83,0.0,0.6,11.799999999999999,24.0,0.9,0.6,True,True,0.0
84,0.0,0.1,11.799999999999999,24.1,1.0,0.1,True,True,0.0
85,0.2,0.6,11.999999999999998,24.700000000000003,0.2,0.6,True,True,0.0
86,0.3,0.6,12.299999999999999,25.300000000000004,0.3,0.6,True,True,0.0
87,0.0,0.4,12.299999999999999,25.700000000000003,0.5,0.4,True,True,0.0
88,0.4,0.7,12.7,26.400000000000002,0.4,0.7,True,True,0.0
89,0.1,0.4,12.799999999999999,26.8,0.1,0.4,True,True,0.0
90,0.0,0.0,12.799999999999999,26.8,0.3,0.8,True,True,0.0
91,0.2,0.4,12.999999999999998,27.2,0.2,0.4,True,True,0.0
92,0.0,0.4,12.999999999999998,27.599999999999998,0.4,0.4,True,True,0.0
93,0.0,0.6,12.999999999999998,28.2,0.7,0.6,True,True,0.0
94,0.0,0.7,12.999999999999998,28.9,0.6,0.7,True,True,0.0
95,0.0,0.0,12.999999999999998,28.9,0.8,0.7,True,True,0.0
96,0.0,0.5,12.999999999999998,29.4,0.9,0.5,True,True,0.0
97,0.0,0.7,12.999999999999998,30.099999999999998,1.0,0.7,True,True,0.0
98,0.0,0.6,12.999999999999998,30.7,0.5,0.6,True,True,0.0
99,0.2,0.2,13.199999999999998,30.9,0.2,0.2,True,True,0.0
100,0.1,0.3,13.299999999999997,31.2,0.1,0.3,True,True,0.0
101,0.0,0.2,13.299999999999997,31.4,0.3,0.2,True,True,0.0
102,0.0,0.0,13.299999999999997,31.4,0.4,0.6,True,True,0.0
103,0.0,0.5,13.299999999999997,31.9,0.7,0.5,True,True,0.0
104,0.5,0.7,13.799999999999997,32.6,0.5,0.7,True,True,0.0
105,0.2,0.6,13.999999999999996,33.2,0.2,0.6,True,True,0.0
106,0.0,0.8,13.999999999999996,34.0,0.6,0.8,True,True,0.0
107,0.0,0.5,13.999999999999996,34.5,0.8,0.5,True,True,0.0
108,0.0,0.2,13.999999999999996,34.7,0.9,0.2,True,True,0.0
109,0.0,0.4,13.999999999999996,35.1,1.0,0.4,True,True,0.0
110,0.5,0.6,14.499999999999996,35.7,0.5,0.6,True,True,0.0
111,0.1,0.6,14.599999999999996,36.300000000000004,0.1,0.6,True,True,0.0
112,0.5,0.2,15.099999999999996,36.50000000000001,0.5,0.2,True,True,0.0
113,0.3,0.0,15.399999999999997,36.50000000000001,0.3,0.5,True,True,0.0
114,0.0,0.0,15.399999999999997,36.50000000000001,0.5,0.8,True,True,0.0
115,0.0,0.3,15.399999999999997,36.800000000000004,0.4,0.3,True,True,0.0
116,0.2,0.0,15.599999999999996,36.800000000000004,0.2,0.6,True,True,0.0
117,0.0,0.0,15.599999999999996,36.800000000000004,0.7,1.0,True,True,0.0
118,0.3,0.5,15.899999999999997,37.300000000000004,0.3,0.5,True,True,0.0
119,0.1,0.6,15.999999999999996,37.900000000000006,0.1,0.6,True,True,0.0
120,0.0,0.0,15.999999999999996,37.900000000000006,0.6,0.5,True,True,0.0
121,0.0,0.6,15.999999999999996,38.50000000000001,0.8,0.6,True,True,0.0
122,0.0,0.6,15.999999999999996,39.10000000000001,0.9,0.6,True,True,0.0
123,0.0,0.3,15.999999999999996,39.400000000000006,1.0,0.3,True,True,0.0
124,0.2,0.5,16.199999999999996,39.900000000000006,0.2,0.5,True,True,0.0
125,0.0,0.3,16.199999999999996,40.2,0.5,0.3,True,True,0.0
126,0.3,0.3,16.499999999999996,40.5,0.3,0.3,True,True,0.0
127,0.4,0.5,16.899999999999995,41.0,0.4,0.5,True,True,0.0
128,0.2,0.5,17.099999999999994,41.5,0.2,0.5,True,True,0.0
129,0.4,0.3,17.499999999999993,41.8,0.4,0.3,True,True,0.0
130,0.3,0.0,17.799999999999994,41.8,0.3,0.8,True,True,0.0
131,0.7,0.1,18.499999999999993,41.9,0.7,0.1,True,True,0.0
132,0.7,0.6,19.199999999999992,42.5,0.7,0.6,True,True,0.0
133,0.0,0.5,19.199999999999992,43.0,0.7,0.5,True,True,0.0
134,0.1,0.2,19.299999999999994,43.2,0.1,0.2,True,True,0.0
135,0.0,0.5,19.299999999999994,43.7,0.5,0.5,True,True,0.0
136,0.0,0.0,19.299999999999994,43.7,0.4,0.9,True,True,0.0
137,0.0,0.0,19.299999999999994,43.7,0.6,0.7,True,True,0.0
138,0.0,0.6,19.299999999999994,44.300000000000004,0.8,0.6,True,True,0.0
139,0.0,0.5,19.299999999999994,44.800000000000004,0.9,0.5,True,True,0.0
140,0.0,0.0,19.299999999999994,44.800000000000004,1.0,0.9,True,True,0.0
141,0.3,0.3,19.599999999999994,45.1,0.3,0.3,True,True,0.0
142,0.0,0.0,19.599999999999994,45.1,0.7,1.0,True,True,0.0
143,0.2,0.0,19.799999999999994,45.1,0.2,0.5,True,True,0.0
144,0.3,0.4,20.099999999999994,45.5,0.3,0.4,True,True,0.0
145,0.1,0.6,20.199999999999996,46.1,0.1,0.6,True,True,0.0
146,0.5,0.6,20.699999999999996,46.7,0.5,0.6,True,True,0.0
147,0.0,0.6,20.699999999999996,47.300000000000004,0.5,0.6,True,True,0.0
148,0.2,0.5,20.899999999999995,47.800000000000004,0.2,0.5,True,True,0.0
149,0.4,0.5,21.299999999999994,48.300000000000004,0.4,0.5,True,True,0.0
150,0.3,0.4,21.599999999999994,48.7,0.3,0.4,True,True,0.0
151,0.0,0.0,21.599999999999994,48.7,0.7,0.9,True,True,0.0
152,0.4,0.5,21.999999999999993,49.2,0.4,0.5,True,True,0.0
153,0.0,0.0,21.999999999999993,49.2,0.6,0.4,True,True,0.0
154,0.0,0.0,21.999999999999993,49.2,0.8,0.4,True,True,0.0
155,0.0,0.0,21.999999999999993,49.2,0.9,0.4,True,True,0.0
156,0.0,0.0,21.999999999999993,49.2,1.0,0.6,True,True,0.0
157,0.3,0.5,22.299999999999994,49.7,0.3,0.5,True,True,0.0
158,0.1,0.5,22.399999999999995,50.2,0.1,0.5,True,True,0.0
159,0.2,0.0,22.599999999999994,50.2,0.2,0.4,True,True,0.0
160,0.4,0.2,22.999999999999993,50.400000000000006,0.4,0.2,True,True,0.0
161,0.0,0.0,22.999999999999993,50.400000000000006,0.5,0.5,True,True,0.0
162,0.0,0.0,22.999999999999993,50.400000000000006,0.4,0.3,True,True,0.0
163,0.3,0.0,23.299999999999994,50.400000000000006,0.3,0.5,True,True,0.0
164,0.2,0.0,23.499999999999993,50.400000000000006,0.2,0.5,True,True,0.0
165,0.0,0.0,23.499999999999993,50.400000000000006,0.7,0.6,True,True,0.0
166,0.3,0.0,23.799999999999994,50.400000000000006,0.3,0.6,True,True,0.0
167,0.1,0.3,23.899999999999995,50.7,0.1,0.3,True,True,0.0
168,0.0,0.0,23.899999999999995,50.7,0.5,0.7,True,True,0.0
169,0.0,0.5,23.899999999999995,51.2,0.6,0.5,True,True,0.0
170,0.0,0.0,23.899999999999995,51.2,0.8,0.6,True,True,0.0
171,0.0,0.0,23.899999999999995,51.2,0.9,0.4,True,True,0.0
172,0.0,0.5,23.899999999999995,51.7,1.0,0.5,True,True,0.0
173,0.2,0.0,24.099999999999994,51.7,0.2,0.5,True,True,0.0
174,0.0,0.0,24.099999999999994,51.7,0.4,0.6,True,True,0.0
175,0.3,0.4,24.399999999999995,52.1,0.3,0.4,True,True,0.0
176,0.3,0.0,24.699999999999996,52.1,0.3,0.7,True,True,0.0
177,0.1,0.0,24.799999999999997,52.1,0.1,0.5,True,True,0.0
178,0.0,0.0,24.799999999999997,52.1,0.7,0.5,True,True,0.0
179,0.0,0.0,24.799999999999997,52.1,0.5,0.4,True,True,0.0
180,0.2,0.0,24.999999999999996,52.1,0.2,0.5,True,True,0.0
181,0.0,0.0,24.999999999999996,52.1,0.3,0.5,True,True,0.0
182,0.0,0.0,24.999999999999996,52.1,0.6,0.5,True,True,0.0
183,0.0,0.0,24.999999999999996,52.1,0.8,0.7,True,True,0.0
184,0.0,0.0,24.999999999999996,52.1,0.9,0.6,True,True,0.0
185,0.0,0.0,24.999999999999996,52.1,1.0,0.5,True,True,0.0
186,0.4,0.0,25.399999999999995,52.1,0.4,0.5,True,True,0.0
187,0.2,0.0,25.599999999999994,52.1,0.2,0.6,True,True,0.0
188,0.0,0.3,25.599999999999994,52.4,0.4,0.3,True,True,0.0
189,0.1,0.5,25.699999999999996,52.9,0.1,0.5,True,True,0.0
190,0.0,0.0,25.699999999999996,52.9,0.5,0.5,True,True,0.0
191,0.0,0.0,25.699999999999996,52.9,0.7,1.0,True,True,0.0
192,0.0,0.0,25.699999999999996,52.9,0.3,0.4,True,True,0.0
193,0.0,0.0,25.699999999999996,52.9,0.2,0.4,True,True,0.0
194,0.0,0.0,25.699999999999996,52.9,0.4,0.4,True,True,0.0
195,0.0,0.0,25.699999999999996,52.9,0.6,0.4,True,True,0.0
196,0.0,0.0,25.699999999999996,52.9,0.8,0.7,True,True,0.0
197,0.0,0.0,25.699999999999996,52.9,0.9,0.5,True,True,0.0
198,0.0,0.0,25.699999999999996,52.9,1.0,0.9,True,True,0.0
199,0.5,0.5,26.199999999999996,53.4,0.5,0.5,True,True,0.0
200,0.1,0.0,26.299999999999997,53.4,0.1,0.7,True,True,0.0
201,0.0,0.0,26.299999999999997,53.4,0.5,0.4,True,True,0.0
202,0.3,0.6,26.599999999999998,54.0,0.3,0.6,True,True,0.0
203,0.0,0.0,26.599999999999998,54.0,0.7,0.5,True,True,0.0
204,0.2,0.4,26.799999999999997,54.4,0.2,0.4,True,True,0.0
205,0.0,0.0,26.799999999999997,54.4,0.3,0.4,True,True,0.0
206,0.0,0.0,26.799999999999997,54.4,0.4,0.5,True,True,0.0
207,0.1,0.0,26.9,54.4,0.1,0.4,True,True,0.0
208,0.0,0.0,26.9,54.4,0.5,0.5,True,True,0.0
209,0.2,0.0,27.099999999999998,54.4,0.2,0.5,True,True,0.0
210,0.6,0.0,27.7,54.4,0.6,0.5,True,True,0.0
211,0.0,0.2,27.7,54.6,0.6,0.2,True,True,0.0
212,0.0,0.0,27.7,54.6,0.8,0.3,True,True,0.0
213,0.0,0.0,27.7,54.6,0.9,1.0,True,True,0.0
214,0.0,0.0,27.7,54.6,1.0,0.6,True,True,0.0
215,0.0,0.0,27.7,54.6,0.7,0.6,True,True,0.0
216,0.3,0.0,28.0,54.6,0.3,0.5,True,True,0.0
217,0.2,0.0,28.2,54.6,0.2,0.5,True,True,0.0
218,0.0,0.0,28.2,54.6,0.1,0.7,True,True,0.0
219,0.0,0.0,28.2,54.6,0.5,0.8,True,True,0.0
220,0.4,0.6,28.599999999999998,55.2,0.4,0.6,True,True,0.0
221,0.0,0.0,28.599999999999998,55.2,0.6,0.4,True,True,0.0
222,0.3,0.0,28.9,55.2,0.3,0.6,True,True,0.0
223,0.4,0.0,29.299999999999997,55.2,0.4,0.6,True,True,0.0
224,0.2,0.0,29.499999999999996,55.2,0.2,0.6,True,True,0.0
225,0.0,0.4,29.499999999999996,55.6,0.4,0.4,True,True,0.0
226,0.0,0.0,29.499999999999996,55.6,0.3,0.7,True,True,0.0
227,0.0,0.0,29.499999999999996,55.6,0.8,0.5,True,True,0.0
228,0.0,0.5,29.499999999999996,56.1,0.9,0.5,True,True,0.0
229,0.0,0.0,29.499999999999996,56.1,1.0,0.7,True,True,0.0
230,0.0,0.0,29.499999999999996,56.1,0.7,0.5,True,True,0.0
231,0.5,0.0,29.999999999999996,56.1,0.5,0.5,True,True,0.0
232,0.0,0.0,29.999999999999996,56.1,0.5,0.5,True,True,0.0
233,0.0,0.0,29.999999999999996,56.1,0.2,0.3,True,True,0.0
234,0.1,0.0,30.099999999999998,56.1,0.1,0.5,True,True,0.0
235,0.0,0.4,30.099999999999998,56.5,0.6,0.4,True,True,0.0
236,0.0,0.0,30.099999999999998,56.5,0.4,0.6,True,True,0.0
237,0.0,0.0,30.099999999999998,56.5,0.3,0.6,True,True,0.0
238,0.0,0.0,30.099999999999998,56.5,0.5,0.6,True,True,0.0
239,0.0,0.0,30.099999999999998,56.5,0.8,1.0,True,True,0.0
240,0.0,0.0,30.099999999999998,56.5,0.9,0.6,True,True,0.0
241,0.0,0.0,30.099999999999998,56.5,1.0,0.3,True,True,0.0
242,0.1,0.0,30.2,56.5,0.1,0.6,True,True,0.0
243,0.0,0.0,30.2,56.5,0.7,0.6,True,True,0.0
244,0.2,0.0,30.4,56.5,0.2,0.5,True,True,0.0
245,0.0,0.0,30.4,56.5,0.3,0.5,True,True,0.0
246,0.4,0.0,30.799999999999997,56.5,0.4,0.5,True,True,0.0
247,0.0,0.0,30.799999999999997,56.5,0.6,0.5,True,True,0.0
248,0.0,0.0,30.799999999999997,56.5,0.2,0.6,True,True,0.0
249,0.4,0.0,31.199999999999996,56.5,0.4,0.5,True,True,0.0
250,0.0,0.0,31.199999999999996,56.5,0.5,0.6,True,True,0.0
251,0.0,0.6,31.199999999999996,57.1,0.4,0.6,True,True,0.0
252,0.1,0.0,31.299999999999997,57.1,0.1,0.4,True,True,0.0
253,0.0,0.0,31.299999999999997,57.1,0.7,0.5,True,True,0.0
254,0.0,0.5,31.299999999999997,57.6,0.8,0.5,True,True,0.0
255,0.0,0.0,31.299999999999997,57.6,0.9,0.3,True,True,0.0
256,0.0,0.4,31.299999999999997,58.0,1.0,0.4,True,True,0.0
257,0.3,0.0,31.599999999999998,58.0,0.3,0.5,True,True,0.0
258,0.2,0.0,31.799999999999997,58.0,0.2,0.7,True,True,0.0
259,0.0,0.2,31.799999999999997,58.2,0.5,0.2,True,True,0.0
260,0.0,0.0,31.799999999999997,58.2,0.3,0.6,True,True,0.0
261,0.4,0.0,32.199999999999996,58.2,0.4,0.3,True,True,0.0
262,0.1,0.3,32.3,58.5,0.1,0.3,True,True,0.0
263,0.6,0.0,32.9,58.5,0.6,0.7,True,True,0.0
264,0.0,0.0,32.9,58.5,0.6,0.4,True,True,0.0
265,0.0,0.4,32.9,58.9,0.4,0.4,True,True,0.0
266,0.2,0.0,33.1,58.9,0.2,0.4,True,True,0.0
267,0.0,0.4,33.1,59.3,0.7,0.4,True,True,0.0
